carat,depth,table,price,x,y,z,volume_xyz,area_xy,area_xz,area_yz,price_per_carat,length_width_ratio,depth_ratio,table_depth_ratio,carat_per_volume,price_per_volume,mean_dimension,dimension_cv,class
1.7,58.9,62,10091 €,7.79,7.72,4.57,274.834316,60.1388,35.6003,35.2804,5935.882353,1.009067358,0.5892972276,1.052631579,0.006185544894,36.71666678,6.693333333,0.2243568732,Premium
1.06,58.8,60,7679 €,6.76,6.68,3.95,178.36936,45.1568,26.702,26.386,7244.339623,1.011976048,0.587797619,1.020408163,0.005942724692,43.05111595,5.796666667,0.2253362098,Premium
1.34,61.9,56,9401 €,7.1,7.05,4.38,219.2409,50.055,31.098,30.879,7015.671642,1.007092199,0.6190812721,0.9046849758,0.006111998263,42.87977289,6.176666667,0.2057095238,Ideal
1.65,61.6,58,,7.59,7.55,4.66,267.03897,57.3045,35.3694,35.183,7098.181818,1.005298013,0.6155878468,0.9415584416,0.006178873443,43.85876713,6.6,0.207861265,Premium
0.59,62,55,2611 €,5.36,5.38,3.33,96.026544,28.8368,17.8488,17.9154,4425.423729,0.9962825279,0.6201117318,0.8870967742,0.00614413448,27.19039852,4.69,0.2050532801,Ideal
0.9,62.3,57,3704 €,6.18,6.15,3.84,145.94688,38.007,23.7312,23.616,4115.555556,1.004878049,0.6228710462,0.9149277689,0.0061666272,25.37909683,5.39,0.2033550906,Premium
0.39,61.3,56,1333 €,4.71,4.75,2.9,64.88025,22.3725,13.659,13.775,3417.948718,0.9915789474,0.6131078224,0.9135399674,0.006011074248,20.54554352,4.12,0.2094234995,Ideal
0.4,60.4,59,1053 €,4.76,4.81,2.89,66.168284,22.8956,13.7564,13.9009,2632.5,0.9896049896,0.6039707419,0.9768211921,0.006045192286,15.91396869,4.153333333,0.2151391857,Premium
0.35,62.6,59,788 €,4.5,4.45,2.8,56.07,20.025,12.6,12.46,2251.428571,1.011235955,0.625698324,0.9424920128,0.006242197253,14.05386124,3.916666667,0.2016680104,Premium
1.57,61.8,55,11596 €,7.43,7.49,4.61,1039.007704,55.6507,34.2523,34.5289,7385.987261,0.9919893191,0.6179624665,0.8899676375,0.006119671295,45.19981423,6.51,0.2064095488,Ideal
0.36,61.3,57,665 €,4.65,4.61,2.84,60.87966,21.4365,13.206,13.0924,1847.222222,1.00867679,0.6133909287,0.9298531811,0.005913305035,10.92318847,4.033333333,0.2092492785,Premium
0.56,60.7,56,1571 €,5.34,5.37,3.25,93.19635,28.6758,17.355,17.4525,2805.357143,0.9944134078,0.6069094304,0.9225700165,0.006008819015,16.85688334,4.653333333,0.2132626278,Ideal
0.62,62.2,58,2196 €,5.41,5.46,3.38,99.840468,29.5386,18.2858,18.4548,3541.935484,0.9908424908,0.6218951242,0.9324758842,0.006209906788,21.99508921,4.75,0.2039897522,Premium
0.31,61.3,56,593 €,4.41,4.36,2.69,51.722244,19.2276,11.8629,11.7284,1912.903226,1.01146789,0.6134549601,0.9135399674,0.005993552793,11.46508647,3.82,0.209238574,Ideal
0.3,62.9,55,878 €,4.28,4.24,2.68,48.634496,18.1472,11.4704,11.3632,2926.666667,1.009433962,0.6291079812,0.8744038156,0.006168461168,18.05302968,3.733333333,0.1995530721,Premium
1.6,62,56,18780 €,7.47,7.52,4.65,933.3764362,56.1744,34.7355,34.968,11737.5,0.9933510638,0.6204136091,0.9032258065,0.006125317253,71.89591126,6.546666667,0.2048830742,Ideal
0.35,61.3,56,669 €,4.56,4.54,2.79,57.759696,20.7024,12.7224,12.6666,1911.428571,1.004405286,0.6131868132,0.9135399674,0.006059588679,11.58247093,3.963333333,0.2093470476,Ideal
0.31,63,58,907 €,4.37,4.33,2.74,51.846554,18.9221,11.9738,11.8642,2925.806452,1.009237875,0.6298850575,0.9206349206,0.005979182339,17.49393026,3.813333333,0.1990743716,Premium
1,62.1,59,8008 €,6.29,6.4,3.94,158.60864,40.256,24.7826,25.216,8008,0.9828125,0.6209613869,0.9500805153,0.006304826774,50.4890528,5.543333333,0.2046813446,Premium
0.34,62.6,57,745 €,4.45,4.47,2.79,55.497285,19.8915,12.4155,12.4713,2191.176471,0.9955257271,0.6255605381,0.910543131,0.006126425824,13.42408011,3.903333333,0.2016962998,Ideal
0.95,59.7,61,3830 €,6.35,6.27,3.77,150.100665,39.8145,23.9395,23.6379,4031.578947,1.012759171,0.5974643423,1.021775544,0.006329085884,25.51620941,5.463333333,0.219245788,Premium
0.3,61.3,58,34306.31449 €,4.29,4.33,2.64,49.039848,18.5757,11.3256,11.4312,2456.666667,0.9907621247,0.6125290023,0.9461663948,0.0061174741,15.02859471,3.753333333,0.2097908255,Premium
2,62.8,56,15258 €,8.04,7.95,5.02,320.86836,63.918,40.3608,39.909,7629,1.011320755,0.6278924328,0.8917197452,0.006233085743,47.55221113,7.003333333,0.2003202772,Ideal
0.34,61,58,596 €,4.46,4.49,2.73,54.669342,20.0254,12.1758,12.2577,1752.941176,0.9933184855,0.6100558659,0.9508196721,0.006219207833,10.9019055,3.893333333,0.2113078916,Premium
0.76,61.8,58,2744 €,5.85,5.89,3.63,125.077095,34.4565,21.2355,21.3807,3610.526316,0.9932088285,0.6183986371,0.9385113269,0.006076252411,21.93846923,5.123333333,0.2061299391,Premium
0.86,60.6,56,4228 €,6.16,6.18,3.74,142.377312,38.0688,23.0384,23.1132,4916.27907,0.996763754,0.6061588331,0.9240924092,0.006040288217,29.69574254,5.36,0.2137205381,Ideal
0.31,62.2,54,707 €,4.36,4.39,2.72,52.061888,19.1404,11.8592,11.9408,2280.645161,0.993166287,0.6217142857,0.8681672026,0.005954451748,13.57999157,3.823333333,0.2040812402,Ideal
1.07,60.9,57,5031 €,6.61,6.68,4.05,178.82694,44.1548,26.7705,27.054,4701.869159,0.9895209581,0.6094808126,0.9359605911,0.005983438513,28.13334501,5.78,0.2117004297,Ideal
1.02,62.5,59,4291 €,6.37,6.42,4,163.5816,40.8954,25.48,25.68,4206.862745,0.992211838,0.625488663,0.944,0.006235420121,26.23155661,5.596666667,0.2017626574,Premium
1.03,63,59,5364 €,6.47,6.36,4.04,166.242768,41.1492,26.1388,25.6944,5207.76699,1.017295597,0.6297739673,0.9365079365,0.006195758242,32.26606525,5.623333333,0.1992565511,Premium
0.25,62.4,55,525 €,4.04,4.08,2.53,41.702496,16.4832,10.2212,10.3224,2100,0.9901960784,0.6231527094,0.8814102564,0.005994845009,12.58917452,3.55,0.2032207768,Ideal
0.76,61.1,59,2847 €,5.93,5.88,3.61,125.874924,34.8684,21.4073,21.2268,3746.052632,1.008503401,0.6113463167,0.9656301146,0.006037739494,22.61768992,5.14,0.2105186625,Premium
0.31,59.5,60,816 €,4.39,4.41,2.62,50.722938,19.3599,11.5018,11.5542,2632.258065,0.9954648526,0.5954545455,1.008403361,0.00611163336,16.0873962,3.806666667,0.2204395196,Premium
1.5,60.7,55,10080 €,7.44,7.39,4.5,247.4172,54.9816,33.48,33.255,6720,1.0067659,0.6068779501,0.9060955519,0.006062634287,40.74090241,6.443333333,0.2132895674,Premium
1.16,61.8,58,,6.81,6.75,4.19,192.603825,45.9675,28.5339,28.2825,4200,1.008888889,0.6179941003,0.9385113269,0.006022725665,25.29544779,5.916666667,0.2063971938,Premium
2.25,61.5,61,17233 €,8.47,8.41,5.19,369.697713,71.2327,43.9593,43.6479,7659.111111,1.007134364,0.61492891,0.9918699187,0.006086053337,46.61375874,7.356666667,0.2082818977,Premium
2.17,not_measured,59,16472 €,8.28,8.34,5.17,357.015384,69.0552,42.8076,43.1178,7590.78341,0.9928057554,0.6221419976,0.9485530547,0.006078169449,46.13806782,7.263333333,0.2038200352,Premium
2.21,61.3,60,14299 €,8.35,8.33,5.11,355.428605,69.5555,42.6685,42.5663,6470.135747,1.00240096,0.6127098321,0.9787928222,0.006217845072,40.23030167,7.263333333,0.2096363232,Premium
0.7,59.6,61,2859 €,5.8,5.77,3.45,115.4577,33.466,20.01,19.9065,4084.285714,1.005199307,0.5963699222,1.023489933,0.006062826472,24.76231555,5.006666667,0.2198663829,Premium
1.72,62.2,59,9551 €,7.62,7.55,4.72,271.54632,57.531,35.9664,35.636,5552.906977,1.009271523,0.6222808174,0.9485530547,0.006334094308,35.17263648,6.63,0.2037520752,Premium
1.6,62,54,17050 €,7.53,7.5,4.6,259.785,56.475,34.638,34.5,10656.25,1.004,0.6121091151,0.8709677419,0.006158939123,65.63119503,6.543333333,0.2100150927,Ideal
,61,57,1399 €,5.3,5.34,3.24,,28.302,17.172,17.3016,2498.214286,0.9925093633,0.6090225564,0.9344262295,0.006106971457,15.25652334,4.626666667,0.2119576461,Ideal
1.03,61.7,54,7119 €,6.49,6.52,4.01,169.682348,42.3148,26.0249,26.1452,6911.650485,0.995398773,0.6164488855,0.8752025932,0.006070165884,41.95486498,5.673333333,0.2073239797,Ideal
0.71,61.9,59,2686 €,5.75,5.72,3.55,116.7595,32.89,20.4125,20.306,3783.098592,1.005244755,0.6190061029,0.9531502423,0.006080875646,23.00455209,5.006666667,0.2057440126,Premium
0.73,62.7,58,2703 €,5.76,5.7,3.59,117.86688,32.832,20.6784,20.463,3702.739726,1.010526316,0.6265270506,0.9250398724,0.006193427704,22.9326508,5.016666667,0.2011501021,Premium
1.41,61.1,56,6988 €,7.19,7.15,4.38,225.16923,51.4085,31.4922,31.317,4956.028369,1.005594406,0.6108786611,0.9165302782,0.00626195684,31.03443574,6.24,0.2107884594,Premium
0.31,61.3,56,1064 €,4.39,4.43,2.7,52.50879,19.4477,11.853,11.961,3432.258065,0.9909706546,0.612244898,0.9135399674,0.005903773444,20.26327402,3.84,0.2099653955,Ideal
0.6,61.8,55,1009 €,5.44,5.46,3.37,100.097088,29.7024,18.3328,18.4002,1681.666667,0.9963369963,0.6183486239,0.8899676375,0.00599418037,10.08021332,4.756666667,0.2061433913,Ideal
2.51,59.6,60,17452 €,8.84,8.79,5.25,407.9439,77.7036,46.41,46.1475,6952.988048,1.005688282,0.5955757232,1.006711409,0.006152806795,42.78039211,7.626666667,0.2203690226,Premium
0.61,61.3,55,2373 €,5.48,5.45,3.35,100.0511,29.866,18.358,18.2575,3890.163934,1.005504587,0.6129917658,0.8972267537,0.006096884492,23.71788016,4.76,0.2094739039,Ideal
2.18,62.3,59,11579 €,8.37,8.26,5.18,358.125516,69.1362,43.3566,42.7868,5311.46789,1.013317191,0.6229705352,0.9470304976,0.006087251264,32.33223963,7.27,0.2033748709,Premium
2.21,61.9,56,13615 €,8.4,8.36,5.19,364.46256,70.224,43.596,43.3884,6160.633484,1.004784689,0.6193317422,0.9046849758,0.006063722979,37.35637482,7.316666667,0.2055401937,Ideal
0.93,62.1,59,4793 €,6.21,6.16,3.84,146.893824,38.2536,23.8464,23.6544,5153.763441,1.008116883,0.6208569119,0.9500805153,0.006331103478,32.62900964,5.403333333,0.2046203664,Premium
0.34,62.5,53,895 €,4.47,4.49,2.8,56.19684,20.0703,12.516,12.572,2632.352941,0.995545657,0.625,0.848,0.006050162251,15.9261624,3.92,0.2020412458,Ideal
0.3,60.6,58,878 €,4.36,4.35,2.64,50.07024,18.966,11.5104,11.484,2926.666667,1.002298851,0.6061997704,0.9570957096,0.005991583024,17.53536632,3.783333333,0.2136922628,Premium
0.3,59.6,59,605 €,4.34,4.38,2.6,49.42392,19.0092,11.284,11.388,2016.666667,0.9908675799,0.5963302752,0.9899328859,0.006069935367,12.24103632,3.773333333,0.2199203128,Premium
0.33,61.9,55,858 €,4.45,4.5,2.77,55.46925,20.025,12.3265,12.465,2600,0.9888888889,0.6189944134,0.8885298869,0.005949242148,15.46802958,3.906666667,0.2058030383,Ideal
1.02,60.3,58,2815 €,6.55,6.5,3.94,167.7455,42.575,25.807,25.61,2759.803922,1.007692308,0.6038314176,0.9618573798,0.006080640017,16.78137417,5.663333333,0.215200407,Premium
1.28,62.5,62,5161 €,6.89,6.84,4.3,202.64868,47.1276,29.627,29.412,4032.03125,1.007309942,0.6263656227,0.992,0.00631635005,25.46772079,6.01,0.2012187821,Premium
1.06,62.6,56,6426 €,6.49,6.52,4.07,172.221236,42.3148,26.4143,26.5364,6062.264151,0.995398773,0.6256725596,0.8945686901,0.006154873955,37.31247173,5.693333333,0.2016279879,Ideal
0.32,61.9,54,708 €,4.4,4.42,2.73,53.09304,19.448,12.012,12.0666,2212.5,0.9954751131,0.619047619,0.8723747981,0.006027155348,13.33508121,3.85,0.205714723,Ideal
0.7,61.6,57,2846 €,5.71,5.76,3.53,116.100288,32.8896,20.1563,20.3328,4065.714286,0.9913194444,0.6155187446,0.9253246753,0.006029270143,24.51328975,5,0.2079294752,Ideal
0.3,62.2,57,862 €,4.28,4.31,2.67,49.252956,18.4468,11.4276,11.5077,2873.333333,0.9930394432,0.621653085,0.9163987138,0.006091004974,17.50148763,3.753333333,0.2041199593,Ideal
1,61.2,60,6133 €,6.4,6.45,3.93,162.2304,41.28,25.152,25.3485,6133,0.992248062,0.6116731518,0.9803921569,0.006164072825,37.80425863,5.593333333,0.2103095465,Ideal
0.3,62.8,56,641 €,4.26,4.24,2.67,48.226608,18.0624,11.3742,11.3208,2136.666667,1.004716981,0.6282352941,0.8917197452,0.006220632394,13.29141788,3.723333333,0.2000529709,Ideal
0.57,61.5,56,1326 €,5.32,5.35,3.28,93.35536,28.462,17.4496,17.548,2326.315789,0.9943925234,0.6148078725,0.9105691057,0.006105701911,14.20379076,4.65,0.2083470339,Ideal
1,62.7,58,4724 €,6.41,6.32,3.99,161.639688,40.5112,25.5759,25.2168,4724,1.014240506,0.6268656716,0.9250398724,0.00618659942,29.22549566,5.573333333,0.2009907553,Premium
0.27,60.7,59,623 €,4.21,4.19,2.55,44.981745,17.6399,10.7355,10.6845,2307.407407,1.00477327,0.6071428571,0.9719934102,0.006002434988,13.85006295,3.65,0.2131124145,Premium
0.72,62.3,55,2949 €,5.72,5.74,3.57,117.213096,32.8328,20.4204,20.4918,4095.833333,0.9965156794,0.6230366492,0.8828250401,0.006142658325,25.15930472,5.01,0.2032468065,Ideal
0.3,60.1,62,574 €,4.37,4.35,2.62,49.80489,19.0095,11.4494,11.397,1913.333333,1.004597701,0.6009174312,1.031613977,0.006023504921,11.52497275,3.78,0.2170064824,Premium
0.32,62.6,58,477 €,4.31,4.35,2.71,50.808435,18.7485,11.6801,11.7885,1490.625,0.9908045977,0.6258660508,0.9265175719,0.00629816683,9.388204931,3.79,0.2015435087,Premium
1.01,61.2,58,8163 €,6.49,6.45,3.96,165.76758,41.8605,25.7004,25.542,8082.178218,1.00620155,0.6120556414,0.9477124183,0.006092868099,49.24364583,5.633333333,0.210060005,Premium
1,61.3,58,3920 €,6.45,6.41,3.94,162.89733,41.3445,25.413,25.2554,3920,1.00624025,0.6127527216,0.9461663948,0.006138836039,24.06423727,5.6,0.2096269362,Premium
0.72,60.9,57,1579 €,5.84,5.78,3.54,119.493408,33.7552,20.6736,20.4612,2193.055556,1.010380623,0.6092943201,0.9359605911,0.006025436985,13.21411805,5.053333333,0.211814362,Premium
0.9,not_measured,61,4385 €,6.45,6.34,3.71,151.71303,40.893,23.9295,23.5214,4872.222222,1.017350158,0.5801407349,1.051724138,0.00593225249,28.90325241,5.5,0.2302759155,Premium
0.53,61.9,56,1721 €,5.19,5.21,3.22,87.068478,27.0399,16.7118,16.7762,3247.169811,0.9961612284,0.6192307692,0.9046849758,0.006087162796,19.76605127,4.54,0.2055983839,Ideal
1.53,62.6,57,9022 €,7.38,7.29,4.59,246.942918,53.8002,33.8742,33.4611,5896.732026,1.012345679,0.6257668712,0.910543131,0.006195763832,36.53475902,6.42,0.2016397104,Premium
,59.4,59,557 €,4.52,4.5,2.68,54.5112,20.34,12.1136,12.06,1687.878788,1.004444444,0.5942350333,0.9932659933,0.006053801788,10.21808362,3.9,0.2212074133,Premium
0.3,62.1,54,709 €,4.35,4.31,2.69,50.433465,18.7485,11.7015,11.5939,2363.333333,1.009280742,0.6212471132,0.8695652174,0.005948431265,14.05812589,3.783333333,0.2043900951,Ideal
2.22,60,60,18706 €,8.49,8.43,5.08,363.579156,71.5707,43.1292,42.8244,8426.126126,1.007117438,0.6004728132,1,0.006105960596,51.4495941,7.333333333,0.2173003025,Premium
0.37,59.8,58,1064 €,4.71,4.69,2.81,62.072619,22.0899,13.2351,13.1789,2875.675676,1.004264392,0.5978723404,0.9698996656,0.005960760251,17.14121326,4.07,0.2189169426,Premium
1.1,61,56,10410 €,6.67,6.73,4.09,183.596419,44.8891,27.2803,27.5257,9463.636364,0.9910846954,0.6104477612,0.9180327869,0.005991402262,56.70045231,5.83,0.211082265,Ideal
0.41,60.6,59,1079 €,4.77,4.8,2.9,66.3984,22.896,13.833,13.92,2631.707317,0.99375,0.6060606061,0.9735973597,0.006174847587,16.25039158,4.156666667,0.2137967731,Premium
0.61,63,58,1800 €,5.43,5.4,3.41,99.98802,29.322,18.5163,18.414,2950.819672,1.005555556,0.6297322253,0.9206349206,0.006100730868,18.00215666,4.746666667,0.1991387806,Premium
0.7,62.1,60,1724 €,5.65,5.62,3.5,111.1355,31.753,19.775,19.67,2462.857143,1.005338078,0.6211180124,0.9661835749,0.006298617453,15.51259499,4.923333333,0.2044393707,Premium
0.33,62.2,56,984 €,4.43,4.45,2.76,54.40926,19.7135,12.2268,12.282,2981.818182,0.995505618,0.6216216216,0.9003215434,0.006065144058,18.08515683,3.88,0.2041241452,Ideal
0.7,61.5,53,1702 €,5.74,5.77,3.54,117.244092,33.1198,20.3196,20.4258,2431.428571,0.9948006932,0.6151172893,0.8617886179,0.005970450093,14.51672294,5.016666667,0.2081527254,Ideal
1.23,62,57,5855 €,6.91,6.87,4.27,202.704159,47.4717,29.5057,29.3349,4760.162602,1.005822416,0.6197387518,0.9193548387,0.006067956405,28.88445915,6.016666667,0.2052943704,Ideal
0.43,60.2,60,679 €,4.85,4.91,2.94,70.01169,23.8135,14.259,14.4354,1579.069767,0.9877800407,0.6024590164,0.9966777409,0.006141831457,9.69838037,4.233333333,0.216106949,Premium
2.19,61.8,60,13355 €,8.35,8.25,5.13,353.392875,68.8875,42.8355,42.3225,6098.173516,1.012121212,0.6180722892,0.9708737864,0.006197068914,37.79080153,7.243333333,0.2063842451,Premium
1.2,62.8,57,7072 €,6.75,6.79,4.25,194.788125,45.8325,28.6875,28.8575,5893.333333,0.9941089838,0.6277695716,0.9076433121,0.006160539817,36.30611466,5.93,0.2003459741,Ideal
0.4,60.6,55,1080 €,4.82,4.78,2.91,67.045236,23.0396,14.0262,13.9098,2700,1.008368201,0.60625,0.9075907591,0.005966121142,16.10852708,4.17,0.2136940489,Ideal
2.05,61.6,56,18181 €,8.16,8.11,5.01,331.549776,66.1776,40.8816,40.6311,8868.780488,1.006165228,0.6158574063,0.9090909091,0.006183083653,54.83641165,7.093333333,0.2076993245,Ideal
0.72,61.4,58,2586 €,5.73,5.76,3.53,116.506944,33.0048,20.2269,20.3328,3591.666667,0.9947916667,0.6144473455,0.9446254072,0.006179889158,22.19610189,5.006666667,0.2085684765,Ideal
0.55,62.2,54.3,,5.24,5.27,3.27,90.300396,27.6148,17.1348,17.2329,3681.818182,0.9943074004,0.62226451,0.8729903537,0.006090781706,22.42515083,4.593333333,0.2037339886,Ideal
1.2,62.4,56,8870 €,6.74,6.68,4.19,,45.0232,28.2406,27.9892,7391.666667,1.008982036,0.6244411326,0.8974358974,0.006361080096,47.01898371,5.87,0.2024177008,Premium
0.3,61.9,54.5,631 €,4.31,4.35,2.68,50.24598,18.7485,11.5508,11.658,2103.333333,0.9908045977,0.6189376443,0.8804523425,0.005970626904,12.55821859,3.78,0.2058171588,Ideal
0.31,61,56,680 €,4.34,4.38,2.66,50.564472,19.0092,11.5444,11.6508,2193.548387,0.9908675799,0.6100917431,0.9180327869,0.00613078685,13.44817761,3.793333333,0.2113059876,Ideal
0.33,62.1,56,828 €,4.43,4.46,2.76,54.531528,19.7578,12.2268,12.3096,2509.090909,0.9932735426,0.6209223847,0.9017713366,0.00605154508,15.18387675,3.883333333,0.2045693646,Ideal
0.32,62.1,56,828 €,4.43,4.4,2.74,53.40808,19.492,12.1382,12.056,2587.5,1.006818182,0.6206115515,0.9017713366,0.005991602769,15.50327216,3.856666667,0.2047616814,Premium
2.01,65.1,56,16733 €,7.91,7.84,5.12,317.513728,62.0144,40.4992,40.1408,8324.875622,1.008928571,0.6501587302,0.8602150538,0.006330434947,52.70008357,6.956666667,0.1867322227,Ideal
0.58,62.3,54,1401 €,5.36,5.39,3.35,96.78284,28.8904,17.956,18.0565,2415.517241,0.9944341373,0.623255814,0.8667736758,0.005992797897,14.47570664,4.7,0.2031218551,Ideal
1.51,60.6,57,11540 €,7.46,7.45,4.52,251.20804,55.577,33.7192,33.674,7642.384106,1.001342282,0.6063044936,0.9405940594,0.006010954108,45.93802014,6.476666667,0.2136250579,Ideal
2.01,59.5,58,14502 €,8.21,8.18,4.88,327.730064,67.1578,40.0648,39.9184,7214.925373,1.003667482,0.5954850519,0.974789916,0.006133096169,44.24983117,7.09,0.2204166402,Premium
0.73,62.2,57,2107 €,5.8,5.77,3.6,120.4776,33.466,20.88,20.772,2886.30137,1.005199307,0.6222990493,0.9163987138,0.006059217647,17.4887282,5.056666667,0.2037096288,Premium
0.74,62.7,58,2999 €,5.83,5.74,3.63,121.475046,33.4642,21.1629,20.8362,4052.702703,1.015679443,0.6274848747,0.9250398724,0.006091786127,24.6881981,5.066666667,0.2006330873,Premium
1.31,62.4,58,7527 €,7.02,6.96,4.36,213.026112,48.8592,30.6072,30.3456,5745.801527,1.00862069,0.6237482117,0.9294871795,0.006149480867,35.33369656,6.113333333,0.2028411955,Premium
0.24,62.6,57,35463.01241 €,3.93,3.96,2.47,38.440116,15.5628,9.7071,9.7812,2300,0.9924242424,0.6261089987,0.910543131,0.006243477517,14.35999829,3.453333333,0.2013792057,Ideal
0.3,61.5,55,844 €,4.31,4.28,2.64,48.699552,18.4468,11.3784,11.2992,2813.333333,1.007009346,0.6146682189,0.8943089431,0.00616022094,17.33075491,3.743333333,0.2084427271,Ideal
0.55,62.3,56,1551 €,5.23,5.26,3.27,89.957046,27.5098,17.1021,17.2002,2820,0.9942965779,0.6234509056,0.8988764045,0.006114029133,17.24156216,4.586666667,0.2030024306,Ideal
0.71,61.7,57,3307 €,5.72,5.74,3.53,115.899784,32.8328,20.1916,20.2622,4657.746479,0.9965156794,0.6160558464,0.9238249595,0.006125982081,28.53327147,4.996666667,0.2075627925,Ideal
0.51,60.3,59,1569 €,5.2,5.22,3.14,85.23216,27.144,16.328,16.3908,3076.470588,0.9961685824,0.6026871401,0.9784411277,0.005983656873,18.40854438,4.52,0.215894141,Premium
0.52,61.2,57,1809 €,5.17,5.22,3.18,85.819932,26.9874,16.4406,16.5996,3478.846154,0.9904214559,0.6121270452,0.931372549,0.006059198462,21.07901927,4.523333333,0.2100440847,Ideal
0.58,62.1,55,1227 €,5.31,5.39,3.32,95.021388,28.6209,17.6292,17.8948,2115.517241,0.9851576994,0.6205607477,0.885668277,0.006103888948,12.91288231,4.673333333,0.204887662,Ideal
1.13,62.7,57,6525 €,6.65,6.68,4.18,185.68396,44.422,27.797,27.9224,5774.336283,0.995508982,0.6271567892,0.9090909091,0.006085609118,35.14035353,5.836666667,0.200714607,Ideal
0.31,59,59,625 €,4.44,4.47,2.63,52.197084,19.8468,11.6772,11.7561,2016.129032,0.9932885906,0.5903479237,1,0.005939029084,11.97384896,3.846666667,0.2236742869,Premium
0.43,62,55,1129 €,4.85,4.83,3,70.2765,23.4255,14.55,14.49,2625.581395,1.004140787,0.6198347107,0.8870967742,0.006118688324,16.06511423,4.226666667,0.205226202,Ideal
0.8,59.1,61,2304 €,6.03,5.99,3.55,128.224935,36.1197,21.4065,21.2645,2880,1.006677796,0.5906821963,1.0321489,0.006239036113,17.968424,5.19,0.2234624455,Premium
0.31,62.2,59,544 €,4.3,4.35,2.69,50.31645,18.705,11.567,11.7015,1754.83871,0.9885057471,0.6219653179,0.9485530547,0.006161006987,10.81157355,3.78,0.2039726574,Premium
0.61,61.4,56,1659 €,5.46,5.49,3.36,100.717344,29.9754,18.3456,18.4464,2719.672131,0.9945355191,0.6136986301,0.9120521173,0.006056553676,16.47184024,4.77,0.2090347553,Ideal
1.53,58.4,59,9476 €,7.62,7.55,4.43,254.86233,57.531,33.7566,33.4465,6193.464052,1.009271523,0.5840474621,1.010273973,0.006003241044,37.1808576,6.533333333,0.2276871104,Premium
1.11,59.5,60,6579 €,6.77,6.7,4.01,181.88959,45.359,27.1477,26.867,5927.027027,1.010447761,0.5953971789,1.008403361,0.006102603233,36.1702943,5.826666667,0.2205197632,Premium
1.22,61.2,57,4676 €,6.86,6.9,4.21,199.27614,47.334,28.8806,29.049,3832.786885,0.9942028986,0.6119186047,0.931372549,0.006122157926,23.46492661,5.99,0.2101429048,Ideal
0.42,60.6,57,1221 €,4.85,4.82,2.93,68.49461,23.377,14.2105,14.1226,2907.142857,1.006224066,0.6059979317,0.9405940594,0.006131869354,17.82622019,4.2,0.2138355059,Ideal
0.54,61.7,56,1605 €,5.21,5.24,3.23,88.180292,27.3004,16.8283,16.9252,2972.222222,0.9942748092,0.6181818182,0.9076175041,0.006123817326,18.20134594,4.56,0.2062569659,Ideal
0.31,60.6,59,684 €,4.39,4.35,2.65,50.605725,19.0965,11.6335,11.5275,2206.451613,1.009195402,0.6064073227,0.9735973597,0.006125789128,13.5162573,3.796666667,0.213603214,Premium
0.31,62.6,57,489 €,4.34,4.38,2.73,51.895116,19.0092,11.8482,11.9574,1577.419355,0.9908675799,0.626146789,0.910543131,0.005973587187,9.422852046,3.816666667,0.2013701849,Ideal
0.34,62.6,54,995 €,4.47,4.44,2.79,55.372572,19.8468,12.4713,12.3876,2926.470588,1.006756757,0.6262626263,0.8626198083,0.006140224081,17.96918518,3.9,0.2012779683,Ideal
0.42,61.3,57,1142 €,4.8,4.82,2.95,68.2512,23.136,14.16,14.219,2719.047619,0.9958506224,0.6133056133,0.9298531811,0.006153737956,16.73230654,4.19,0.2092721776,Ideal
1.62,63,58,13298 €,7.47,7.43,4.69,260.304849,55.5021,35.0343,34.8467,8208.641975,1.00538358,0.6295302013,0.9206349206,0.006223472234,51.08625541,6.53,0.1992617079,Premium
0.7,62.6,58,2648 €,5.64,5.61,3.52,,31.6404,19.8528,19.7472,3782.857143,1.005347594,0.6257777778,0.9265175719,0.006285117646,23.77570218,4.923333333,0.2015671147,Premium
0.54,60.6,58,1993 €,5.3,5.26,3.2,89.2096,27.878,16.96,16.832,3690.740741,1.007604563,0.6060606061,0.9570957096,0.006053160198,22.34064495,4.586666667,0.2138061139,Premium
0.3,61.8,55,606 €,4.32,4.35,2.68,50.36256,18.792,11.5776,11.658,2020,0.9931034483,0.6182237601,0.8899676375,0.005956806008,12.03274814,3.783333333,0.2062389273,Ideal
1.5,62.3,58,15153 €,7.28,7.33,4.55,242.79892,53.3624,33.124,33.3515,10102,0.9931787176,0.6228610541,0.9309791332,0.006177951698,62.40966805,6.386666667,0.2033736732,Premium
0.8,60.7,59,3010 €,5.98,6.02,3.64,131.038544,35.9996,21.7672,21.9128,3762.5,0.9933554817,0.6066666667,0.9719934102,0.006105073939,22.9703407,5.213333333,0.213420942,Ideal
0.34,59.8,57,2287 €,4.57,4.59,2.74,57.475062,20.9763,12.5218,12.5766,6726.470588,0.9956427015,0.5982532751,0.9531772575,0.005915609104,39.79117065,3.966666667,0.2186780035,Ideal
0.36,61.5,56,896 €,4.58,4.61,2.82,59.540916,21.1138,12.9156,13.0002,2488.888889,0.9934924078,0.613710555,0.9105691057,0.006046262372,15.04847524,4.003333333,0.2090339682,Ideal
1,not_measured,60,6097 €,6.45,6.42,3.92,162.32328,41.409,25.284,25.1664,6097,1.004672897,0.6091686092,0.9852216749,0.006160545795,37.56084771,5.596666667,0.2118485339,Premium
